nom,age,langue,genre,nombre_enfant,titre,salaire
Fatima,68.0,anglais,Feminin,0,Independant,426327.0
Eric,39.0,Allemand,Feminin,2,Independant,524625.0
Haroun,75.0,Allemand,Feminin,7,Fonctionaire,763175.0
Abakar,50.0,chinois,Feminin,4,Cadre superieur,258602.0
James,85.0,francais,Masculin,6,Independant,683404.0
Cisse,,arabe,Masculin,1,Retraite,577869.0
Fatima,46.0,chinois,Feminin,5,Cadre superieur,475842.0
George,97.0,chinois,Feminin,4,Independant,784750.0
Sherif,92.0,francais,Masculin,1,Cadre superieur,859596.0
Cisse,82.0,Russe,Masculin,2,Cadre superieur,604666.0
James,58.0,Allemand,Feminin,6,Independant,86714.0
Cisse,49.0,arabe,Feminin,4,Independant,436521.0
Robert,,anglais,Masculin,6,Retraite,838198.0
Sherif,84.0,Russe,Feminin,2,Independant,534236.0
Moussa,46.0,arabe,Masculin,3,Independant,490242.0
Sherif,92.0,francais,Feminin,6,Cadre superieur,499798.0
Fatima,74.0,francais,Feminin,1,Retraite,895530.0
Eric,88.0,francais,Masculin,7,Retraite,733524.0
George,80.0,Russe,Masculin,1,Retraite,351216.0
Abakar,65.0,Allemand,Masculin,4,Cadre superieur,520591.0
Yussef,49.0,arabe,Feminin,4,Cadre superieur,624401.0
Haroun,59.0,arabe,Feminin,3,Retraite,346955.0
Yussef,37.0,chinois,Masculin,2,Fonctionaire,737927.0
James,67.0,Russe,Masculin,4,Fonctionaire,657068.0
Yussef,83.0,francais,Masculin,0,Fonctionaire,464714.0
Fatima,91.0,arabe,Feminin,3,Retraite,616513.0
Ali,60.0,arabe,Masculin,4,Fonctionaire,624010.0
Eric,38.0,Allemand,Feminin,5,Cadre superieur,275427.0
Ali,42.0,Allemand,Feminin,6,Fonctionaire,468180.0
George,97.0,Espagnol,Masculin,4,Retraite,536548.0
Fatima,32.0,anglais,Masculin,1,Retraite,175363.0
Robert,97.0,anglais,Feminin,1,Cadre superieur,269823.0
James,97.0,arabe,Masculin,6,Fonctionaire,120590.0
Moussa,39.0,Espagnol,Masculin,0,Fonctionaire,240019.0
Abakar,91.0,arabe,Masculin,4,Cadre superieur,560103.0
Abakar,60.0,anglais,Masculin,1,Independant,865138.0
Fatima,67.0,anglais,Masculin,7,Fonctionaire,536669.0
Haroun,88.0,chinois,Masculin,7,Fonctionaire,773763.0
Sherif,58.0,Allemand,Masculin,3,Independant,
Robert,46.0,Allemand,Masculin,6,Independant,714643.0
Haroun,92.0,chinois,Feminin,4,Fonctionaire,373483.0
George,87.0,Espagnol,Feminin,7,Fonctionaire,589585.0
Eric,91.0,Allemand,Masculin,6,Cadre superieur,740387.0
Rebeca,,Russe,Masculin,4,Independant,257259.0
Robert,75.0,Russe,Feminin,7,Independant,462748.0
George,47.0,Russe,Masculin,7,Independant,436291.0
Fatima,65.0,anglais,Feminin,1,Retraite,123249.0
Eric,59.0,arabe,Feminin,1,Fonctionaire,
Diop,37.0,Russe,Masculin,5,Cadre superieur,647873.0
Abakar,95.0,Russe,Feminin,0,Cadre superieur,209869.0
Yussef,55.0,francais,Masculin,3,Retraite,416974.0
Eric,95.0,chinois,Masculin,6,Fonctionaire,512330.0
Sherif,81.0,Russe,Masculin,0,Fonctionaire,497273.0
Cisse,89.0,arabe,Feminin,5,Fonctionaire,822654.0
Yussef,46.0,Espagnol,Feminin,6,Retraite,346160.0
Eric,56.0,francais,Masculin,3,Cadre superieur,339472.0
Abakar,32.0,arabe,Feminin,1,Retraite,886282.0
Abakar,78.0,Espagnol,Feminin,5,Fonctionaire,878218.0
George,28.0,francais,Feminin,6,Retraite,640282.0
George,37.0,arabe,Feminin,2,Fonctionaire,181652.0
Robert,91.0,Allemand,Masculin,3,Fonctionaire,561945.0
Rebeca,54.0,francais,Feminin,0,Independant,751080.0
Cisse,35.0,francais,Masculin,3,Independant,816773.0
Rebeca,56.0,chinois,Masculin,1,Retraite,515398.0
Sherif,91.0,Russe,Feminin,4,Fonctionaire,335670.0
Ali,71.0,Allemand,Feminin,4,Retraite,392033.0
Robert,86.0,francais,Masculin,2,Fonctionaire,577348.0
Moussa,77.0,anglais,Masculin,0,Independant,772869.0
George,95.0,chinois,Masculin,0,Retraite,345513.0
Robert,41.0,arabe,Masculin,5,Retraite,661571.0
Robert,67.0,francais,Feminin,2,Cadre superieur,661157.0
Eric,39.0,chinois,Feminin,2,Fonctionaire,787146.0
George,54.0,francais,Feminin,6,Retraite,263109.0
Robert,47.0,arabe,Feminin,0,Retraite,831988.0
Rebeca,37.0,chinois,Masculin,5,Retraite,232310.0
Rebeca,95.0,francais,Feminin,5,Retraite,508928.0
Fatima,86.0,francais,Masculin,5,Retraite,885430.0
Abakar,58.0,anglais,Masculin,4,Retraite,728946.0
Haroun,57.0,francais,Masculin,3,Independant,
Robert,34.0,anglais,Masculin,0,Retraite,176423.0
Moussa,44.0,chinois,Feminin,6,Independant,486473.0
Rebeca,95.0,Espagnol,Masculin,7,Cadre superieur,804005.0
Eric,31.0,chinois,Masculin,6,Cadre superieur,554357.0
Diop,74.0,chinois,Feminin,2,Fonctionaire,254173.0
Rebeca,57.0,arabe,Masculin,7,Cadre superieur,378161.0
Sherif,30.0,anglais,Feminin,2,Cadre superieur,297412.0
Moussa,70.0,Espagnol,Feminin,7,Fonctionaire,399886.0
George,81.0,arabe,Feminin,1,Fonctionaire,224840.0
Yussef,87.0,anglais,Masculin,4,Fonctionaire,849428.0
Haroun,57.0,chinois,Feminin,5,Fonctionaire,505511.0
Diop,32.0,Allemand,Feminin,0,Independant,604854.0
Moussa,71.0,arabe,Feminin,3,Cadre superieur,534263.0
Rebeca,51.0,Russe,Feminin,7,Fonctionaire,899509.0
Abakar,42.0,chinois,Feminin,1,Independant,811229.0
Haroun,76.0,Allemand,Feminin,0,Cadre superieur,422278.0
Cisse,72.0,Espagnol,Feminin,2,Fonctionaire,185786.0
James,72.0,francais,Masculin,1,Cadre superieur,223197.0
Eric,75.0,francais,Feminin,0,Fonctionaire,867783.0
Abakar,31.0,Espagnol,Masculin,5,Retraite,372120.0
Cisse,44.0,anglais,Feminin,5,Retraite,796976.0
Fatima,85.0,Russe,Masculin,7,Fonctionaire,102584.0
Moussa,84.0,chinois,Feminin,3,Cadre superieur,739749.0
Diop,76.0,chinois,Masculin,4,Fonctionaire,642735.0
Sherif,57.0,Allemand,Feminin,6,Fonctionaire,602475.0
Robert,71.0,Espagnol,Feminin,6,Retraite,474101.0
Eric,94.0,Russe,Masculin,7,Fonctionaire,834874.0
James,75.0,Russe,Masculin,3,Fonctionaire,822559.0
Haroun,72.0,anglais,Masculin,3,Independant,821935.0
Haroun,35.0,Espagnol,Feminin,5,Cadre superieur,479673.0
Eric,91.0,Espagnol,Masculin,3,Independant,481920.0
Ali,70.0,Allemand,Masculin,2,Retraite,818741.0
James,37.0,arabe,Feminin,6,Fonctionaire,771768.0
George,29.0,chinois,Feminin,6,Retraite,882252.0
Sherif,94.0,chinois,Masculin,4,Fonctionaire,300736.0
Moussa,73.0,anglais,Masculin,4,Independant,92890.0
Eric,82.0,Russe,Masculin,3,Cadre superieur,613994.0
Rebeca,65.0,arabe,Feminin,6,Fonctionaire,288122.0
Yussef,51.0,anglais,Masculin,6,Independant,205772.0
Robert,62.0,anglais,Feminin,7,Retraite,175650.0
George,91.0,Russe,Masculin,5,Fonctionaire,351851.0
Ali,62.0,Allemand,Masculin,2,Retraite,551283.0
Cisse,32.0,arabe,Masculin,5,Retraite,229650.0
Ali,43.0,chinois,Feminin,2,Retraite,748201.0
Haroun,57.0,Russe,Masculin,7,Retraite,117789.0
James,49.0,arabe,Feminin,4,Cadre superieur,162057.0
Ali,62.0,chinois,Masculin,6,Retraite,410612.0
Yussef,49.0,Allemand,Feminin,2,Cadre superieur,273897.0
Eric,55.0,Russe,Masculin,1,Fonctionaire,330698.0
Abakar,38.0,chinois,Feminin,2,Fonctionaire,772255.0
Robert,85.0,francais,Masculin,2,Fonctionaire,194192.0
Eric,66.0,chinois,Feminin,2,Independant,562665.0
Robert,74.0,anglais,Masculin,4,Cadre superieur,610726.0
Rebeca,90.0,Espagnol,Masculin,6,Retraite,
Rebeca,50.0,Allemand,Masculin,5,Cadre superieur,495828.0
James,63.0,Russe,Feminin,7,Independant,263646.0
Diop,75.0,anglais,Masculin,3,Fonctionaire,526085.0
Rebeca,47.0,Espagnol,Masculin,4,Fonctionaire,766729.0
Sherif,70.0,Allemand,Masculin,1,Cadre superieur,316322.0
Rebeca,44.0,Espagnol,Masculin,0,Fonctionaire,567876.0
Eric,,chinois,Masculin,6,Independant,489531.0
Robert,64.0,francais,Masculin,6,Independant,213110.0
Cisse,57.0,francais,Feminin,7,Retraite,134661.0
James,97.0,chinois,Masculin,5,Independant,367646.0
Eric,42.0,arabe,Feminin,1,Retraite,99271.0
Ali,28.0,anglais,Feminin,1,Cadre superieur,408342.0
Ali,42.0,Espagnol,Feminin,5,Cadre superieur,338199.0
Moussa,31.0,anglais,Feminin,0,Independant,
Ali,45.0,Russe,Masculin,2,Retraite,158852.0
Fatima,69.0,Russe,Masculin,4,Cadre superieur,595151.0
Abakar,77.0,Russe,Masculin,3,Retraite,226642.0
Haroun,44.0,francais,Feminin,1,Independant,791149.0
Moussa,95.0,Espagnol,Masculin,2,Independant,604908.0
Fatima,89.0,Russe,Masculin,0,Fonctionaire,648886.0
Cisse,89.0,Allemand,Masculin,0,Cadre superieur,118290.0
Rebeca,43.0,chinois,Masculin,7,Cadre superieur,203490.0
Sherif,65.0,anglais,Feminin,4,Cadre superieur,740016.0
Haroun,55.0,Allemand,Feminin,6,Independant,522875.0
Yussef,89.0,anglais,Feminin,0,Retraite,699673.0
Moussa,74.0,Allemand,Feminin,3,Fonctionaire,859981.0
Abakar,54.0,Russe,Masculin,2,Independant,305035.0
Abakar,81.0,Allemand,Masculin,7,Retraite,349243.0
Eric,54.0,arabe,Feminin,6,Cadre superieur,
Fatima,85.0,Allemand,Masculin,1,Retraite,274461.0
Moussa,74.0,chinois,Feminin,0,Cadre superieur,815618.0
Abakar,61.0,Russe,Masculin,5,Cadre superieur,759652.0
Fatima,94.0,francais,Masculin,2,Retraite,109336.0
Diop,95.0,francais,Feminin,4,Retraite,868741.0
Fatima,78.0,francais,Feminin,6,Retraite,112685.0
Haroun,45.0,Espagnol,Masculin,4,Independant,444839.0
James,51.0,Russe,Feminin,6,Retraite,537149.0
Yussef,45.0,arabe,Feminin,0,Retraite,754549.0
James,78.0,Allemand,Feminin,0,Retraite,683761.0
Diop,66.0,Allemand,Feminin,5,Cadre superieur,836529.0
Eric,75.0,francais,Feminin,7,Independant,255998.0
Yussef,91.0,anglais,Feminin,6,Cadre superieur,571768.0
Yussef,53.0,chinois,Masculin,6,Independant,667970.0
George,35.0,anglais,Masculin,3,Cadre superieur,709916.0
Ali,56.0,Allemand,Masculin,3,Independant,270121.0
Moussa,80.0,chinois,Feminin,2,Retraite,559893.0
Yussef,75.0,anglais,Feminin,0,Fonctionaire,439505.0
Moussa,73.0,anglais,Masculin,0,Fonctionaire,560668.0
Haroun,57.0,Allemand,Masculin,0,Independant,870892.0
Robert,92.0,Russe,Masculin,7,Cadre superieur,722675.0
Moussa,80.0,chinois,Feminin,2,Fonctionaire,250683.0
Rebeca,96.0,anglais,Masculin,2,Retraite,283799.0
Yussef,84.0,Espagnol,Masculin,5,Cadre superieur,806823.0
Robert,90.0,Russe,Masculin,4,Cadre superieur,757450.0
Moussa,47.0,Russe,Feminin,7,Independant,226271.0
Yussef,55.0,francais,Masculin,6,Fonctionaire,532763.0
Fatima,75.0,arabe,Feminin,7,Independant,297700.0
Ali,31.0,chinois,Masculin,3,Fonctionaire,129764.0
George,51.0,anglais,Masculin,2,Cadre superieur,704219.0
Eric,31.0,Allemand,Masculin,5,Cadre superieur,142434.0
Eric,87.0,Espagnol,Feminin,6,Fonctionaire,119162.0
James,67.0,Allemand,Feminin,7,Retraite,392989.0
George,41.0,Allemand,Masculin,2,Retraite,273350.0
Moussa,41.0,francais,Masculin,0,Independant,437051.0
Abakar,71.0,francais,Masculin,2,Cadre superieur,704888.0
Rebeca,33.0,arabe,Masculin,6,Cadre superieur,512457.0
George,45.0,Espagnol,Feminin,0,Fonctionaire,596201.0
James,32.0,Espagnol,Masculin,4,Retraite,675229.0
James,70.0,francais,Masculin,5,Independant,730420.0
Diop,40.0,chinois,Masculin,2,Retraite,742486.0
James,31.0,chinois,Masculin,0,Independant,681525.0
George,90.0,Espagnol,Masculin,7,Cadre superieur,703519.0
Rebeca,95.0,francais,Feminin,0,Fonctionaire,848627.0
James,62.0,francais,Masculin,1,Independant,92734.0
Eric,84.0,Espagnol,Feminin,4,Retraite,726753.0
Ali,85.0,Allemand,Feminin,3,Cadre superieur,446051.0
Diop,56.0,arabe,Feminin,2,Retraite,195305.0
Cisse,65.0,Allemand,Masculin,7,Retraite,
Rebeca,58.0,chinois,Masculin,5,Independant,417201.0
Moussa,69.0,Allemand,Masculin,5,Independant,279225.0
Abakar,55.0,chinois,Masculin,4,Independant,
George,64.0,anglais,Feminin,7,Fonctionaire,532835.0
George,59.0,chinois,Masculin,4,Independant,543142.0
Diop,67.0,Allemand,Masculin,6,Independant,159731.0
Haroun,67.0,Allemand,Masculin,1,Retraite,643250.0
Ali,67.0,Allemand,Feminin,0,Retraite,533547.0
Robert,72.0,Espagnol,Masculin,3,Independant,188750.0
Haroun,91.0,Espagnol,Masculin,6,Independant,638525.0
Yussef,74.0,Russe,Masculin,7,Independant,510004.0
Abakar,30.0,Allemand,Masculin,5,Fonctionaire,615367.0
Ali,57.0,arabe,Feminin,1,Independant,866830.0
Abakar,69.0,Russe,Masculin,1,Cadre superieur,414891.0
Rebeca,46.0,Russe,Masculin,5,Fonctionaire,250216.0
Diop,92.0,anglais,Feminin,4,Retraite,
George,43.0,francais,Feminin,4,Independant,811788.0
Moussa,97.0,arabe,Masculin,2,Independant,673875.0
Sherif,69.0,anglais,Masculin,5,Retraite,793046.0
Haroun,60.0,anglais,Feminin,3,Fonctionaire,146879.0
Sherif,71.0,francais,Masculin,7,Independant,516257.0
Yussef,40.0,chinois,Masculin,3,Fonctionaire,853249.0
Haroun,64.0,chinois,Feminin,7,Fonctionaire,
Fatima,61.0,Russe,Feminin,0,Fonctionaire,766374.0
George,29.0,chinois,Feminin,0,Independant,689934.0
Rebeca,74.0,Espagnol,Feminin,7,Cadre superieur,544243.0
Yussef,68.0,Allemand,Feminin,5,Fonctionaire,497517.0
Yussef,95.0,anglais,Masculin,5,Retraite,710904.0
Eric,79.0,Allemand,Feminin,2,Retraite,248862.0
James,84.0,Espagnol,Feminin,1,Fonctionaire,377465.0
Abakar,32.0,Allemand,Feminin,0,Retraite,668577.0
Diop,66.0,Russe,Masculin,2,Independant,95364.0
Fatima,50.0,arabe,Masculin,2,Independant,887825.0
Robert,56.0,Allemand,Masculin,3,Fonctionaire,481203.0
Moussa,36.0,anglais,Feminin,7,Cadre superieur,203619.0
Fatima,86.0,arabe,Feminin,2,Independant,
George,57.0,Russe,Feminin,3,Cadre superieur,244128.0
Eric,86.0,Russe,Feminin,4,Cadre superieur,266849.0
Sherif,84.0,arabe,Feminin,0,Cadre superieur,826894.0
Abakar,70.0,chinois,Masculin,6,Fonctionaire,317468.0
Rebeca,41.0,Allemand,Feminin,3,Cadre superieur,653622.0
Cisse,83.0,Russe,Feminin,0,Independant,147397.0
Diop,34.0,Espagnol,Feminin,1,Fonctionaire,493789.0
Robert,91.0,Russe,Masculin,5,Fonctionaire,390064.0
Fatima,92.0,francais,Feminin,4,Independant,520080.0
Sherif,94.0,anglais,Feminin,1,Retraite,595103.0
James,59.0,Espagnol,Masculin,7,Independant,568427.0
Eric,92.0,chinois,Masculin,2,Retraite,689932.0
Abakar,96.0,arabe,Masculin,2,Retraite,771941.0
Robert,65.0,anglais,Masculin,7,Independant,802822.0
Yussef,63.0,arabe,Masculin,7,Retraite,249211.0
George,94.0,Allemand,Masculin,1,Cadre superieur,116923.0
Eric,42.0,arabe,Feminin,6,Independant,585286.0
Haroun,72.0,Allemand,Masculin,7,Independant,150561.0
Yussef,43.0,arabe,Masculin,0,Cadre superieur,640897.0
Rebeca,46.0,Allemand,Masculin,1,Retraite,544633.0
Fatima,90.0,arabe,Feminin,7,Cadre superieur,565303.0
Eric,74.0,Russe,Masculin,6,Independant,823392.0
Diop,31.0,Allemand,Feminin,0,Retraite,290399.0
Robert,97.0,Russe,Feminin,0,Fonctionaire,126862.0
Yussef,35.0,Russe,Feminin,1,Cadre superieur,138700.0
Rebeca,34.0,francais,Feminin,5,Cadre superieur,655292.0
Cisse,48.0,chinois,Masculin,2,Cadre superieur,
Yussef,85.0,francais,Feminin,2,Independant,325854.0
Robert,81.0,chinois,Feminin,0,Cadre superieur,330308.0
James,67.0,Espagnol,Masculin,2,Retraite,636402.0
George,88.0,Espagnol,Feminin,6,Independant,767789.0
Haroun,35.0,Russe,Masculin,5,Cadre superieur,576011.0
Haroun,58.0,anglais,Feminin,6,Fonctionaire,537784.0
Robert,75.0,Allemand,Feminin,4,Fonctionaire,852270.0
James,84.0,Russe,Feminin,4,Cadre superieur,679004.0
Sherif,50.0,francais,Feminin,6,Fonctionaire,876997.0
Abakar,76.0,anglais,Masculin,2,Fonctionaire,198184.0
Diop,49.0,francais,Masculin,0,Independant,355620.0
Robert,90.0,Espagnol,Feminin,5,Fonctionaire,702345.0
Fatima,93.0,anglais,Masculin,1,Cadre superieur,248297.0
Abakar,70.0,Espagnol,Masculin,1,Independant,488006.0
Yussef,94.0,arabe,Feminin,1,Cadre superieur,373112.0
Cisse,68.0,arabe,Feminin,6,Cadre superieur,97712.0
Cisse,95.0,Russe,Masculin,1,Cadre superieur,259323.0
Cisse,68.0,Allemand,Masculin,4,Independant,832992.0
Yussef,76.0,francais,Masculin,5,Independant,558563.0
Robert,84.0,Allemand,Masculin,5,Cadre superieur,641687.0
Abakar,77.0,Russe,Feminin,4,Independant,722356.0
Rebeca,49.0,Espagnol,Feminin,7,Fonctionaire,858019.0
Ali,77.0,Russe,Masculin,4,Cadre superieur,547191.0
Rebeca,58.0,anglais,Masculin,7,Cadre superieur,335617.0
Eric,69.0,francais,Masculin,2,Cadre superieur,299837.0
Sherif,37.0,Russe,Masculin,3,Cadre superieur,507841.0
Yussef,78.0,francais,Feminin,0,Cadre superieur,730204.0
Rebeca,66.0,Allemand,Masculin,7,Fonctionaire,751936.0
Cisse,61.0,Allemand,Masculin,7,Independant,362881.0
Cisse,29.0,Allemand,Masculin,4,Cadre superieur,392424.0
Diop,95.0,Allemand,Feminin,6,Cadre superieur,822066.0
George,91.0,chinois,Masculin,7,Cadre superieur,116020.0
George,62.0,francais,Masculin,0,Cadre superieur,756376.0
Diop,48.0,arabe,Masculin,2,Independant,658680.0
Haroun,43.0,francais,Masculin,5,Cadre superieur,865410.0
James,71.0,Espagnol,Masculin,5,Independant,309447.0
Rebeca,37.0,anglais,Feminin,4,Independant,728484.0
Fatima,66.0,Russe,Feminin,7,Independant,190974.0
Abakar,95.0,Espagnol,Feminin,2,Cadre superieur,99280.0
Fatima,72.0,Espagnol,Masculin,6,Independant,649415.0
George,52.0,Espagnol,Masculin,4,Cadre superieur,101314.0
Diop,46.0,Allemand,Masculin,5,Cadre superieur,332039.0
Diop,53.0,arabe,Masculin,0,Independant,790905.0
Robert,41.0,chinois,Feminin,3,Retraite,873414.0
Fatima,93.0,chinois,Feminin,1,Fonctionaire,869934.0
Fatima,86.0,Allemand,Masculin,1,Retraite,668014.0
Eric,77.0,anglais,Feminin,7,Fonctionaire,795988.0
Fatima,74.0,chinois,Feminin,5,Retraite,702121.0
Sherif,51.0,chinois,Masculin,0,Retraite,146283.0
Fatima,65.0,anglais,Masculin,6,Retraite,265719.0
Eric,65.0,francais,Masculin,3,Independant,737024.0
Diop,87.0,arabe,Masculin,4,Independant,
Rebeca,46.0,anglais,Masculin,7,Cadre superieur,740675.0
James,71.0,arabe,Masculin,7,Retraite,815039.0
Diop,33.0,Russe,Masculin,3,Cadre superieur,615277.0
Diop,61.0,francais,Feminin,1,Cadre superieur,609697.0
Cisse,64.0,Russe,Feminin,3,Fonctionaire,471705.0
Ali,72.0,Russe,Feminin,3,Independant,251685.0
Eric,72.0,arabe,Masculin,5,Cadre superieur,240753.0
Cisse,94.0,arabe,Masculin,3,Cadre superieur,619407.0
Robert,63.0,Espagnol,Masculin,3,Fonctionaire,503767.0
James,43.0,francais,Masculin,4,Retraite,229721.0
Diop,39.0,Allemand,Feminin,6,Cadre superieur,171476.0
Cisse,33.0,francais,Masculin,0,Retraite,94359.0
James,55.0,chinois,Feminin,0,Cadre superieur,166374.0
Fatima,29.0,arabe,Feminin,4,Independant,515737.0
James,48.0,Allemand,Masculin,7,Retraite,195223.0
Sherif,29.0,Russe,Masculin,0,Independant,653338.0
Sherif,40.0,Allemand,Feminin,6,Cadre superieur,203231.0
Rebeca,94.0,anglais,Masculin,2,Cadre superieur,88781.0
Haroun,93.0,chinois,Masculin,5,Fonctionaire,666395.0
Rebeca,72.0,anglais,Feminin,0,Cadre superieur,142924.0
Abakar,63.0,Espagnol,Masculin,1,Cadre superieur,860982.0
Ali,60.0,arabe,Feminin,2,Retraite,710406.0
Diop,79.0,anglais,Feminin,1,Retraite,872590.0
Moussa,,anglais,Feminin,4,Cadre superieur,380490.0
Eric,74.0,anglais,Feminin,7,Retraite,550653.0
Cisse,84.0,Espagnol,Feminin,6,Fonctionaire,353159.0
Diop,35.0,Russe,Masculin,2,Cadre superieur,542193.0
Moussa,47.0,Russe,Feminin,5,Fonctionaire,528295.0
George,80.0,Allemand,Feminin,0,Fonctionaire,337305.0
Fatima,77.0,anglais,Feminin,1,Fonctionaire,180891.0
Rebeca,82.0,Espagnol,Masculin,2,Independant,687032.0
Ali,80.0,francais,Feminin,6,Independant,153066.0
Moussa,52.0,Espagnol,Feminin,2,Retraite,583484.0
Cisse,81.0,chinois,Masculin,1,Independant,753468.0
Abakar,93.0,Espagnol,Masculin,5,Retraite,572073.0
Diop,89.0,chinois,Masculin,7,Independant,825498.0
Robert,46.0,Espagnol,Feminin,5,Retraite,199748.0
Diop,92.0,chinois,Feminin,3,Retraite,755866.0
Sherif,78.0,Russe,Masculin,4,Independant,228297.0
Diop,72.0,francais,Masculin,5,Retraite,222163.0
James,91.0,arabe,Feminin,5,Retraite,628214.0
Robert,28.0,Russe,Masculin,1,Cadre superieur,595272.0
Haroun,48.0,Espagnol,Masculin,2,Retraite,81399.0
Ali,37.0,chinois,Feminin,0,Independant,218193.0
Moussa,50.0,Russe,Feminin,2,Fonctionaire,598884.0
Sherif,28.0,Espagnol,Feminin,1,Independant,352650.0
Abakar,56.0,anglais,Feminin,5,Fonctionaire,437111.0
Ali,31.0,chinois,Feminin,3,Fonctionaire,191783.0
Cisse,39.0,francais,Feminin,4,Retraite,250847.0
Robert,80.0,arabe,Masculin,2,Fonctionaire,395489.0
Ali,48.0,Espagnol,Masculin,0,Independant,171079.0
James,67.0,Allemand,Feminin,3,Cadre superieur,723665.0
Rebeca,55.0,Allemand,Feminin,6,Independant,197922.0
Diop,33.0,francais,Feminin,5,Independant,274767.0
James,72.0,arabe,Feminin,5,Fonctionaire,898863.0
Haroun,78.0,Espagnol,Masculin,4,Retraite,143393.0
Abakar,86.0,chinois,Feminin,2,Retraite,870214.0
Ali,87.0,arabe,Feminin,2,Cadre superieur,444558.0
Cisse,41.0,anglais,Masculin,3,Cadre superieur,450935.0
James,32.0,arabe,Masculin,5,Cadre superieur,702664.0
Robert,67.0,Russe,Feminin,5,Cadre superieur,102177.0
Diop,91.0,Allemand,Feminin,4,Fonctionaire,475913.0
James,63.0,chinois,Feminin,7,Fonctionaire,375173.0
George,72.0,arabe,Masculin,2,Retraite,718636.0
Abakar,36.0,francais,Feminin,0,Independant,647398.0
James,96.0,Allemand,Masculin,2,Independant,258983.0
Moussa,83.0,anglais,Masculin,5,Fonctionaire,171963.0
Rebeca,39.0,Allemand,Feminin,3,Retraite,687171.0
Cisse,91.0,francais,Masculin,2,Independant,284188.0
Fatima,62.0,anglais,Feminin,4,Retraite,434936.0
Eric,82.0,Allemand,Feminin,2,Fonctionaire,410155.0
James,69.0,Espagnol,Masculin,4,Cadre superieur,349086.0
Fatima,65.0,Espagnol,Masculin,7,Cadre superieur,879923.0
Yussef,80.0,francais,Feminin,0,Independant,613877.0
Robert,73.0,chinois,Masculin,1,Cadre superieur,421694.0
Moussa,85.0,Espagnol,Feminin,7,Independant,385552.0
Eric,44.0,arabe,Masculin,5,Cadre superieur,829837.0
Yussef,54.0,chinois,Masculin,7,Retraite,511913.0
Rebeca,44.0,chinois,Masculin,0,Independant,352758.0
Eric,53.0,anglais,Feminin,6,Cadre superieur,150444.0
Moussa,45.0,arabe,Feminin,0,Retraite,712585.0
Yussef,90.0,francais,Masculin,7,Independant,749790.0
Diop,97.0,Allemand,Feminin,4,Fonctionaire,437484.0
Yussef,49.0,francais,Masculin,5,Fonctionaire,735496.0
Rebeca,71.0,arabe,Masculin,6,Cadre superieur,457143.0
Robert,70.0,Allemand,Masculin,0,Cadre superieur,371887.0
Abakar,58.0,Russe,Feminin,6,Cadre superieur,563372.0
Sherif,44.0,Allemand,Feminin,0,Independant,205912.0
George,50.0,Allemand,Masculin,7,Retraite,84094.0
Moussa,70.0,Espagnol,Masculin,2,Fonctionaire,459476.0
Yussef,47.0,arabe,Masculin,0,Fonctionaire,135626.0
George,59.0,Espagnol,Feminin,5,Cadre superieur,764909.0
Abakar,70.0,arabe,Feminin,0,Cadre superieur,367780.0
Robert,28.0,anglais,Masculin,3,Independant,377685.0
Sherif,52.0,Espagnol,Masculin,5,Cadre superieur,421397.0
James,47.0,chinois,Feminin,5,Independant,686541.0
Fatima,30.0,Espagnol,Masculin,6,Independant,660581.0
James,95.0,Espagnol,Masculin,1,Retraite,184575.0
Robert,92.0,Espagnol,Feminin,7,Cadre superieur,135830.0
Robert,87.0,chinois,Feminin,7,Fonctionaire,
Fatima,97.0,francais,Feminin,1,Cadre superieur,754623.0
Diop,90.0,Allemand,Masculin,4,Cadre superieur,147767.0
Diop,64.0,anglais,Masculin,2,Independant,650952.0
Ali,49.0,Espagnol,Masculin,5,Fonctionaire,321057.0
